METER NUMBER,BLOCK/LIMITS,STREET,SIDE,DISTRICT,MANUFACTURER,MODEL,RATE,FROM DAY,TO DAY,FROM TIME,TO TIME,LIMIT HR,LIMIT MIN,TIMER,STATUS,INSTALLED,MAINTENANCE ROUTE
CAL01,LOT,CALLOWHILL,N,80,METRIC,P&D,$8.00 ,SUN,SAT,0600A,1159P,24,,24HR,"I		",12/17/14,1-NEQ
4815288,101,S 39,W,48,D-E,80,$1.00 ,SUN,SAT,0800A,0800P,3,,3HR,"R		",8/1/81,3-UCY
4815289,101,S 39,W,48,D-E,80,$1.00 ,SUN,SAT,0800A,0800P,3,,3HR,"R		",8/1/81,3-UCY
4815290,101,S 39,W,48,D-E,80,$1.00 ,SUN,SAT,0800A,0800P,3,,3HR,"R		",8/1/81,3-UCY
4815291,101,S 39,W,48,D-E,80,$1.00 ,SUN,SAT,0800A,0800P,3,,3HR,"R		",8/1/81,3-UCY
4815292,101,S 39,W,48,D-E,80,$1.00 ,SUN,SAT,0800A,0800P,3,,3HR,"R		",8/1/81,3-UCY
4815293,101,S 39,W,48,D-E,80,$1.00 ,SUN,SAT,0800A,0800P,3,,3HR,"R		",8/1/81,3-UCY
4815296,3901,WALNUT ST,N,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/81,3-UCY
4815297,3901,WALNUT ST,N,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/81,3-UCY
4815299,3901,WALNUT ST,N,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/81,3-UCY
4815300,3901,WALNUT ST,N,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/81,3-UCY
4815301,3901,WALNUT ST,N,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/81,3-UCY
4815302,3901,WALNUT ST,N,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/81,3-UCY
4815303,3901,WALNUT ST,N,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/81,3-UCY
4815304,3901,WALNUT ST,N,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/81,3-UCY
4815305,3901,WALNUT ST,N,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/81,3-UCY
4815306,3901,WALNUT ST,N,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/81,3-UCY
4815307,3901,WALNUT ST,N,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/81,3-UCY
4815308,3901,WALNUT ST,N,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/81,3-UCY
4815309,3901,WALNUT ST,N,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/81,3-UCY
4815310,3901,WALNUT ST,N,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/81,3-UCY
4815311,3901,WALNUT ST,N,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/81,3-UCY
4815312,3901,WALNUT ST,N,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/81,3-UCY
4815313,3901,WALNUT ST,N,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/81,3-UCY
4815314,3901,WALNUT ST,N,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/81,3-UCY
4815315,3901,WALNUT ST,N,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/81,3-UCY
4815316,3901,WALNUT ST,N,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/81,3-UCY
4815317,3901,WALNUT ST,N,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/81,3-UCY
4815318,3901,WALNUT ST,N,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/81,3-UCY
4815319,3901,WALNUT ST,N,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/81,3-UCY
4815320,3901,WALNUT ST,N,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/81,3-UCY
4816001,3100,WALNUT ST,S,48,D-E,80,$0.75 ,SUN,SUN,0800A,0800P,12,,12HR,"R		",8/1/81,3-UCY
4816001,3100,WALNUT ST,S,48,D-E,80,$0.75 ,MON,FRI,1000A,0300P,12,,12HR,"R		",8/1/81,3-UCY
4816001,3100,WALNUT ST,S,48,D-E,80,$0.75 ,SAT,SAT,0800A,0800P,12,,12HR,"R		",8/1/81,3-UCY
4816002,3100,WALNUT ST,S,48,D-E,80,$0.75 ,SUN,SUN,0800A,0800P,12,,12HR,"R		",8/1/81,3-UCY
4816002,3100,WALNUT ST,S,48,D-E,80,$0.75 ,MON,FRI,1000A,0300P,12,,12HR,"R		",8/1/81,3-UCY
4816002,3100,WALNUT ST,S,48,D-E,80,$0.75 ,SAT,SAT,0800A,0800P,12,,12HR,"R		",8/1/81,3-UCY
4816003,3100,WALNUT ST,S,48,D-E,80,$0.75 ,SUN,SUN,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816003,3100,WALNUT ST,S,48,D-E,80,$0.75 ,MON,FRI,1000A,0300P,12,,12HR,"R		",8/1/82,3-UCY
4816003,3100,WALNUT ST,S,48,D-E,80,$0.75 ,SAT,SAT,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816004,3100,WALNUT ST,S,48,D-E,80,$0.75 ,SUN,SUN,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816004,3100,WALNUT ST,S,48,D-E,80,$0.75 ,MON,FRI,1000A,0300P,12,,12HR,"R		",8/1/82,3-UCY
4816004,3100,WALNUT ST,S,48,D-E,80,$0.75 ,SAT,SAT,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816005,3100,WALNUT ST,S,48,D-E,80,$0.75 ,SUN,SUN,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816005,3100,WALNUT ST,S,48,D-E,80,$0.75 ,MON,FRI,1000A,0300P,12,,12HR,"R		",8/1/82,3-UCY
4816005,3100,WALNUT ST,S,48,D-E,80,$0.75 ,SAT,SAT,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816006,3100,WALNUT ST,S,48,D-E,80,$0.75 ,SUN,SUN,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816006,3100,WALNUT ST,S,48,D-E,80,$0.75 ,MON,FRI,1000A,0300P,12,,12HR,"R		",8/1/82,3-UCY
4816006,3100,WALNUT ST,S,48,D-E,80,$0.75 ,SAT,SAT,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816007,3100,WALNUT ST,S,48,D-E,80,$0.75 ,SUN,SUN,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816007,3100,WALNUT ST,S,48,D-E,80,$0.75 ,MON,FRI,1000A,0300P,12,,12HR,"R		",8/1/82,3-UCY
4816007,3100,WALNUT ST,S,48,D-E,80,$0.75 ,SAT,SAT,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816008,3100,WALNUT ST,S,48,D-E,80,$0.75 ,SUN,SUN,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816008,3100,WALNUT ST,S,48,D-E,80,$0.75 ,MON,FRI,1000A,0300P,12,,12HR,"R		",8/1/82,3-UCY
4816008,3100,WALNUT ST,S,48,D-E,80,$0.75 ,SAT,SAT,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816009,3100,WALNUT ST,S,48,D-E,80,$0.75 ,SUN,SUN,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816009,3100,WALNUT ST,S,48,D-E,80,$0.75 ,MON,FRI,1000A,0300P,12,,12HR,"R		",8/1/82,3-UCY
4816009,3100,WALNUT ST,S,48,D-E,80,$0.75 ,SAT,SAT,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816010,3100,WALNUT ST,S,48,D-E,80,$0.75 ,SUN,SUN,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816010,3100,WALNUT ST,S,48,D-E,80,$0.75 ,MON,FRI,1000A,0300P,12,,12HR,"R		",8/1/82,3-UCY
4816010,3100,WALNUT ST,S,48,D-E,80,$0.75 ,SAT,SAT,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816011,3100,WALNUT ST,S,48,D-E,80,$0.75 ,SUN,SUN,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816011,3100,WALNUT ST,S,48,D-E,80,$0.75 ,MON,FRI,1000A,0300P,12,,12HR,"R		",8/1/82,3-UCY
4816011,3100,WALNUT ST,S,48,D-E,80,$0.75 ,SAT,SAT,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816012,3100,WALNUT ST,S,48,D-E,80,$0.75 ,SUN,SUN,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816012,3100,WALNUT ST,S,48,D-E,80,$0.75 ,MON,FRI,1000A,0300P,12,,12HR,"R		",8/1/82,3-UCY
4816012,3100,WALNUT ST,S,48,D-E,80,$0.75 ,SAT,SAT,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816013,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SUN,SUN,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816013,3200,WALNUT ST,S,48,D-E,80,$0.75 ,MON,FRI,1000A,0300P,12,,12HR,"R		",8/1/82,3-UCY
4816013,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SAT,SAT,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816014,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SUN,SUN,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816014,3200,WALNUT ST,S,48,D-E,80,$0.75 ,MON,FRI,1000A,0300P,12,,12HR,"R		",8/1/82,3-UCY
4816014,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SAT,SAT,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816015,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SUN,SUN,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816015,3200,WALNUT ST,S,48,D-E,80,$0.75 ,MON,FRI,1000A,0300P,12,,12HR,"R		",8/1/82,3-UCY
4816015,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SAT,SAT,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816016,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SUN,SUN,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816016,3200,WALNUT ST,S,48,D-E,80,$0.75 ,MON,FRI,1000A,0300P,12,,12HR,"R		",8/1/82,3-UCY
4816016,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SAT,SAT,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816017,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SUN,SUN,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816017,3200,WALNUT ST,S,48,D-E,80,$0.75 ,MON,FRI,1000A,0300P,12,,12HR,"R		",8/1/82,3-UCY
4816017,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SAT,SAT,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816018,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SUN,SUN,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816018,3200,WALNUT ST,S,48,D-E,80,$0.75 ,MON,FRI,1000A,0300P,12,,12HR,"R		",8/1/82,3-UCY
4816018,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SAT,SAT,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816019,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SUN,SUN,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816019,3200,WALNUT ST,S,48,D-E,80,$0.75 ,MON,FRI,1000A,0300P,12,,12HR,"R		",8/1/82,3-UCY
4816019,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SAT,SAT,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816020,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SUN,SUN,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816020,3200,WALNUT ST,S,48,D-E,80,$0.75 ,MON,FRI,1000A,0300P,12,,12HR,"R		",8/1/82,3-UCY
4816020,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SAT,SAT,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816021,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SUN,SUN,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816021,3200,WALNUT ST,S,48,D-E,80,$0.75 ,MON,FRI,1000A,0300P,12,,12HR,"R		",8/1/82,3-UCY
4816021,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SAT,SAT,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816022,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SUN,SUN,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816022,3200,WALNUT ST,S,48,D-E,80,$0.75 ,MON,FRI,1000A,0300P,12,,12HR,"R		",8/1/82,3-UCY
4816022,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SAT,SAT,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816023,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SUN,SUN,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816023,3200,WALNUT ST,S,48,D-E,80,$0.75 ,MON,FRI,1000A,0300P,12,,12HR,"R		",8/1/82,3-UCY
4816023,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SAT,SAT,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816024,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SUN,SUN,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816024,3200,WALNUT ST,S,48,D-E,80,$0.75 ,MON,FRI,1000A,0300P,12,,12HR,"R		",8/1/82,3-UCY
4816024,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SAT,SAT,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816025,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SUN,SUN,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816025,3200,WALNUT ST,S,48,D-E,80,$0.75 ,MON,FRI,1000A,0300P,12,,12HR,"R		",8/1/82,3-UCY
4816025,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SAT,SAT,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816026,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SUN,SUN,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816026,3200,WALNUT ST,S,48,D-E,80,$0.75 ,MON,FRI,1000A,0300P,12,,12HR,"R		",8/1/82,3-UCY
4816026,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SAT,SAT,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816027,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SUN,SUN,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816027,3200,WALNUT ST,S,48,D-E,80,$0.75 ,MON,FRI,1000A,0300P,12,,12HR,"R		",8/1/82,3-UCY
4816027,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SAT,SAT,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816028,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SUN,SUN,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816028,3200,WALNUT ST,S,48,D-E,80,$0.75 ,MON,FRI,1000A,0300P,12,,12HR,"R		",8/1/82,3-UCY
4816028,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SAT,SAT,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816029,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SUN,SUN,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816029,3200,WALNUT ST,S,48,D-E,80,$0.75 ,MON,FRI,1000A,0300P,12,,12HR,"R		",8/1/82,3-UCY
4816029,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SAT,SAT,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816030,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SUN,SUN,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816030,3200,WALNUT ST,S,48,D-E,80,$0.75 ,MON,FRI,1000A,0300P,12,,12HR,"R		",8/1/82,3-UCY
4816030,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SAT,SAT,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816031,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SUN,SUN,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816031,3200,WALNUT ST,S,48,D-E,80,$0.75 ,MON,FRI,1000A,0300P,12,,12HR,"R		",8/1/82,3-UCY
4816031,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SAT,SAT,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816032,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SUN,SAT,0800A,0800P,12,,12HR,"I		",8/1/82,3-UCY
4816033,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SUN,SUN,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816033,3200,WALNUT ST,S,48,D-E,80,$0.75 ,MON,FRI,1000A,0300P,12,,12HR,"R		",8/1/82,3-UCY
4816033,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SAT,SAT,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816034,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SUN,SUN,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816034,3200,WALNUT ST,S,48,D-E,80,$0.75 ,MON,FRI,1000A,0300P,12,,12HR,"R		",8/1/82,3-UCY
4816034,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SAT,SAT,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816035,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SUN,SUN,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816035,3200,WALNUT ST,S,48,D-E,80,$0.75 ,MON,FRI,1000A,0300P,12,,12HR,"R		",8/1/82,3-UCY
4816035,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SAT,SAT,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816036,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SUN,SUN,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816036,3200,WALNUT ST,S,48,D-E,80,$0.75 ,MON,FRI,1000A,0300P,12,,12HR,"R		",8/1/82,3-UCY
4816036,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SAT,SAT,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816037,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SUN,SUN,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816037,3200,WALNUT ST,S,48,D-E,80,$0.75 ,MON,FRI,1000A,0300P,12,,12HR,"R		",8/1/82,3-UCY
4816037,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SAT,SAT,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816038,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SUN,SUN,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816038,3200,WALNUT ST,S,48,D-E,80,$0.75 ,MON,FRI,1000A,0300P,12,,12HR,"R		",8/1/82,3-UCY
4816038,3200,WALNUT ST,S,48,D-E,80,$0.75 ,SAT,SAT,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816039,3200,WALNUT ST,S,48,D-E-HP,80,$1.00 ,SUN,SAT,0800A,0800P,12,,12HR,"R		",8/1/82,3-UCY
4816042,201,S 33,E,48,D-E,80,$1.50 ,MON,SAT,0900A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816043,201,S 33,E,48,D-E,80,$1.50 ,MON,SAT,0900A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816044,201,S 33,E,48,D-E,80,$1.50 ,MON,SAT,0900A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816045,201,S 33,E,48,D-E,80,$1.50 ,MON,SAT,0900A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816046,201,S 33,E,48,D-E,80,$1.50 ,MON,SAT,0900A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816047,201,S 33,E,48,D-E,80,$1.50 ,MON,SAT,0900A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816048,201,S 33,E,48,D-E,80,$1.50 ,MON,SAT,0900A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816049,201,S 33,E,48,D-E,80,$1.50 ,MON,SAT,0900A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816050,201,S 33,E,48,D-E,80,$1.50 ,MON,SAT,0900A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816051,201,S 33,E,48,D-E,80,$1.50 ,MON,SAT,0900A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816052,201,S 33,E,48,D-E,80,$1.50 ,MON,SAT,0900A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816053,201,S 33,E,48,D-E,80,$1.50 ,MON,SAT,0900A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816054,201,S 33,E,48,D-E,80,$1.50 ,MON,SAT,0900A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816055,201,S 33,E,48,D-E,80,$1.50 ,MON,SAT,0900A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816056,201,S 33,E,48,D-E,80,$1.50 ,MON,SAT,0900A,0800P,3,,3HR,"I		",8/1/82,3-UCY
4816057,201,S 33,E,48,D-E,80,$1.50 ,MON,SAT,0900A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816058,201,S 33,E,48,D-E,80,$1.50 ,MON,SAT,0900A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816059,201,S 33,E,48,D-E,80,$1.50 ,MON,SAT,0900A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816060,201,S 33,E,48,D-E,80,$1.50 ,MON,SAT,0900A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816061,201,S 33,E,48,D-E,80,$1.50 ,MON,SAT,0900A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816062,201,S 33,E,48,D-E,80,$1.50 ,MON,SAT,0900A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816063,201,S 33,E,48,D-E,80,$1.50 ,MON,SAT,0900A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816064,201,S 33,E,48,D-E,80,$1.50 ,MON,SAT,0900A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816069,200,S 33,W,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816070,200,S 33,W,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816071,200,S 33,W,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816072,200,S 33,W,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816073,200,S 33,W,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816074,200,S 33,W,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816075,200,S 33,W,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816076,200,S 33,W,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816077,200,S 33,W,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816078,200,S 33,W,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816079,200,S 33,W,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816080,200,S 33,W,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816081,200,S 33,W,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816082,200,S 33,W,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816083,200,S 33,W,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816084,200,S 33,W,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816085,200,S 33,W,48,D,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816086,200,S 33,W,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816087,200,S 33,W,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816088,200,S 33,W,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816089,200,S 33,W,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816090,200,S 33,W,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816091,200,S 33,W,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"I		",8/1/82,3-UCY
4816092,200,S 33,W,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"I		",8/1/82,3-UCY
4816093,200,S 33,W,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816094,200,S 33,W,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816095,200,S 33,W,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816096,200,S 33,W,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816097,200,S 33,W,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816098,200,S 33,W,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816099,200,S 33,W,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816100,200,S 33,W,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816101,200,S 33,W,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/82,3-UCY
4816102,200,S 33,W,48,D-E,80,$1.50 ,MON,SAT,0800A,0800P,3,,3HR,"R		",8/1/82,3-UCY
